,track_name,artist_name,album,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
,Arcade,Duncan Laurence,Arcade,2019-03-07,0.459,0.331,9,-12.603,0,0.0421,0.817,0.00104,0.135,0.271,72.023,audio_features,1Xi84slp6FryDSCbzq4UCD,spotify:track:1Xi84slp6FryDSCbzq4UCD,https://api.spotify.com/v1/tracks/1Xi84slp6FryDSCbzq4UCD,https://api.spotify.com/v1/audio-analysis/1Xi84slp6FryDSCbzq4UCD,183624,3
,Soldi,Mahmood,Gioventù Bruciata,2019-02-06,0.69,0.581,3,-9.832,0,0.0466,0.0404,0,0.111,0.372,94.904,audio_features,2dxky69jKzbtUfA3Hl8Nuo,spotify:track:2dxky69jKzbtUfA3Hl8Nuo,https://api.spotify.com/v1/tracks/2dxky69jKzbtUfA3Hl8Nuo,https://api.spotify.com/v1/audio-analysis/2dxky69jKzbtUfA3Hl8Nuo,195476,4
,SCREAM,Sergey Lazarev,SCREAM,2019-03-09,0.329,0.521,10,-6.509,1,0.0413,0.0947,0,0.0847,0.263,184.379,audio_features,3YZXQCUFSP8YffSegMm8xd,spotify:track:3YZXQCUFSP8YffSegMm8xd,https://api.spotify.com/v1/tracks/3YZXQCUFSP8YffSegMm8xd,https://api.spotify.com/v1/audio-analysis/3YZXQCUFSP8YffSegMm8xd,178644,3
,She Got Me,Luca Hänni,She Got Me,2019-03-08,0.667,0.755,11,-5.893,0,0.05,0.0533,1.15e-05,0.0795,0.472,97.063,audio_features,6TNK1SFt77MvTFoiTloiFQ,spotify:track:6TNK1SFt77MvTFoiTloiFQ,https://api.spotify.com/v1/tracks/6TNK1SFt77MvTFoiTloiFQ,https://api.spotify.com/v1/audio-analysis/6TNK1SFt77MvTFoiTloiFQ,180816,4
,Too Late For Love,John Lundvik,Too Late For Love,2019-02-23,0.401,0.746,0,-4.155,1,0.0734,0.197,0,0.0657,0.417,104.252,audio_features,6Jf8Y84YSdqeJfEPDJFEZu,spotify:track:6Jf8Y84YSdqeJfEPDJFEZu,https://api.spotify.com/v1/tracks/6Jf8Y84YSdqeJfEPDJFEZu,https://api.spotify.com/v1/audio-analysis/6Jf8Y84YSdqeJfEPDJFEZu,178133,4
,Spirit in the Sky,KEiiNO,Spirit in the Sky,2019-01-25,0.61,0.754,9,-6.469,0,0.0585,0.135,0,0.107,0.357,121.952,audio_features,7B7O5jgFpWfc9orZw6FN4K,spotify:track:7B7O5jgFpWfc9orZw6FN4K,https://api.spotify.com/v1/tracks/7B7O5jgFpWfc9orZw6FN4K,https://api.spotify.com/v1/audio-analysis/7B7O5jgFpWfc9orZw6FN4K,185158,4
,Proud,Tamara Todevska,Proud,2019-03-08,0.361,0.418,0,-5.632,0,0.0305,0.817,0,0.139,0.276,92.393,audio_features,4L2YQw0JBuYcS8M1uQKQjC,spotify:track:4L2YQw0JBuYcS8M1uQKQjC,https://api.spotify.com/v1/tracks/4L2YQw0JBuYcS8M1uQKQjC,https://api.spotify.com/v1/audio-analysis/4L2YQw0JBuYcS8M1uQKQjC,180000,4
,Zero Gravity,Kate Miller-Heidke,Zero Gravity,2019-01-25,0.459,0.539,6,-2.415,1,0.0413,0.57,3.42e-06,0.413,0.258,131.504,audio_features,4m5FlWpaOri9OrDUj1EoTg,spotify:track:4m5FlWpaOri9OrDUj1EoTg,https://api.spotify.com/v1/tracks/4m5FlWpaOri9OrDUj1EoTg,https://api.spotify.com/v1/audio-analysis/4m5FlWpaOri9OrDUj1EoTg,177444,4
,Hatrið mun sigra,Hatari,Söngvakeppnin 2019,2019-01-27,0.569,0.672,4,-9.721,0,0.0756,0.000804,1.46e-05,0.0902,0.483,109.925,audio_features,1JBqLoGfH1LnGTE0wzAatU,spotify:track:1JBqLoGfH1LnGTE0wzAatU,https://api.spotify.com/v1/tracks/1JBqLoGfH1LnGTE0wzAatU,https://api.spotify.com/v1/audio-analysis/1JBqLoGfH1LnGTE0wzAatU,178920,3
,Friend of a Friend,Lake Malawi,Friend of a Friend,2019-01-07,0.702,0.739,9,-4.891,0,0.0588,0.269,1.93e-06,0.0728,0.41,105.983,audio_features,2U7Zc6NrWQgUWdBAIFrzdI,spotify:track:2U7Zc6NrWQgUWdBAIFrzdI,https://api.spotify.com/v1/tracks/2U7Zc6NrWQgUWdBAIFrzdI,https://api.spotify.com/v1/audio-analysis/2U7Zc6NrWQgUWdBAIFrzdI,172642,4
,Love Is Forever,Leonora,Love Is Forever,2019-02-01,0.733,0.42,1,-4.604,1,0.0323,0.576,0,0.0682,0.794,136.03,audio_features,43k9g3vEP8z0qgkoyHjWV3,spotify:track:43k9g3vEP8z0qgkoyHjWV3,https://api.spotify.com/v1/tracks/43k9g3vEP8z0qgkoyHjWV3,https://api.spotify.com/v1/audio-analysis/43k9g3vEP8z0qgkoyHjWV3,181013,4
,Replay,Tamta,Replay,2019-02-27,0.711,0.679,11,-4.581,0,0.0701,0.0498,0,0.0566,0.504,101.96,audio_features,2UOyQB26wSQzM0jiTcUg50,spotify:track:2UOyQB26wSQzM0jiTcUg50,https://api.spotify.com/v1/tracks/2UOyQB26wSQzM0jiTcUg50,https://api.spotify.com/v1/audio-analysis/2UOyQB26wSQzM0jiTcUg50,173813,4
,Chameleon,Michela,Chameleon,2019-04-03,0.709,0.704,10,-3.718,0,0.0915,0.322,0,0.264,0.836,98.033,audio_features,3f2A1yImyhIh63zVioggr5,spotify:track:3f2A1yImyhIh63zVioggr5,https://api.spotify.com/v1/tracks/3f2A1yImyhIh63zVioggr5,https://api.spotify.com/v1/audio-analysis/3f2A1yImyhIh63zVioggr5,179698,4
,Sebi,zalagasper,Štiri,2019-02-16,0.779,0.649,7,-6.938,0,0.0442,0.181,0.0201,0.155,0.739,107.915,audio_features,1kXDk1RaOZcIfxdQCVxMWK,spotify:track:1kXDk1RaOZcIfxdQCVxMWK,https://api.spotify.com/v1/tracks/1kXDk1RaOZcIfxdQCVxMWK,https://api.spotify.com/v1/audio-analysis/1kXDk1RaOZcIfxdQCVxMWK,198800,4
,Roi,Bilal Hassani,Roi,2019-01-04,0.54,0.682,6,-6.749,0,0.0414,0.208,0,0.0964,0.528,140.119,audio_features,31fZkC34zBdY5GRB2gRcBs,spotify:track:31fZkC34zBdY5GRB2gRcBs,https://api.spotify.com/v1/tracks/31fZkC34zBdY5GRB2gRcBs,https://api.spotify.com/v1/audio-analysis/31fZkC34zBdY5GRB2gRcBs,177251,4
,Ktheju Tokës,Jonida Maliqi,Ktheju Tokës,2019-03-08,0.531,0.611,1,-5.119,1,0.0387,0.0162,0,0.11,0.597,115.058,audio_features,7p83db7oriaCul8WzoLr6f,spotify:track:7p83db7oriaCul8WzoLr6f,https://api.spotify.com/v1/tracks/7p83db7oriaCul8WzoLr6f,https://api.spotify.com/v1/audio-analysis/7p83db7oriaCul8WzoLr6f,194452,4
,Kruna,Nevena Bozovic,Kruna,2019-03-20,0.2,0.476,8,-6.411,0,0.0305,0.21,0,0.126,0.162,158.483,audio_features,0D0yCWxBoaQb55KN3xtvpS,spotify:track:0D0yCWxBoaQb55KN3xtvpS,https://api.spotify.com/v1/tracks/0D0yCWxBoaQb55KN3xtvpS,https://api.spotify.com/v1/audio-analysis/0D0yCWxBoaQb55KN3xtvpS,187125,3
,Say Na Na Na,Serhat,Say Na Na Na,2019-03-08,0.676,0.922,1,-4.754,0,0.0763,0.000571,0.000153,0.361,0.742,118.032,audio_features,1QiX3OmiJ3AyClandLJoEj,spotify:track:1QiX3OmiJ3AyClandLJoEj,https://api.spotify.com/v1/tracks/1QiX3OmiJ3AyClandLJoEj,https://api.spotify.com/v1/audio-analysis/1QiX3OmiJ3AyClandLJoEj,178930,4
,Storm,Victor Crone,Storm,2018-12-21,0.616,0.588,2,-4.985,1,0.0324,0.0481,0,0.0772,0.287,127.945,audio_features,5oFGpjPtk5R32LITfkkMLx,spotify:track:5oFGpjPtk5R32LITfkkMLx,https://api.spotify.com/v1/tracks/5oFGpjPtk5R32LITfkkMLx,https://api.spotify.com/v1/audio-analysis/5oFGpjPtk5R32LITfkkMLx,185625,4
,Better Love,Katerine Duska,Better Love,2019-03-06,0.369,0.685,8,-5.19,1,0.062,0.00669,0,0.0923,0.353,176.08,audio_features,0QvJ5pNWlnMiLIxr7M6t3N,spotify:track:0QvJ5pNWlnMiLIxr7M6t3N,https://api.spotify.com/v1/tracks/0QvJ5pNWlnMiLIxr7M6t3N,https://api.spotify.com/v1/audio-analysis/0QvJ5pNWlnMiLIxr7M6t3N,181360,4
,La Venda - Eurovision Song Contest / Tel Aviv 2019,Miki Núñez,La Venda (Eurovision Song Contest / Tel Aviv 2019),2019-03-06,0.624,0.814,0,-4.808,0,0.0569,0.0829,0,0.326,0.8,148.039,audio_features,59jqxXIgTZtx9AETvM2fsf,spotify:track:59jqxXIgTZtx9AETvM2fsf,https://api.spotify.com/v1/tracks/59jqxXIgTZtx9AETvM2fsf,https://api.spotify.com/v1/audio-analysis/59jqxXIgTZtx9AETvM2fsf,179559,4
,Home,Kobi Marimi,Home,2019-03-11,0.468,0.31,10,-8.532,1,0.0394,0.877,0,0.0933,0.435,109.926,audio_features,4UOObTxA2DDroKBthkiENG,spotify:track:4UOObTxA2DDroKBthkiENG,https://api.spotify.com/v1/tracks/4UOObTxA2DDroKBthkiENG,https://api.spotify.com/v1/audio-analysis/4UOObTxA2DDroKBthkiENG,178238,4
,Like It,ZENA,Like It,2019-03-26,0.687,0.873,7,-4.471,0,0.0576,0.381,0,0.227,0.422,104.997,audio_features,6sGcFdmfVhmq09Dy1rQgAh,spotify:track:6sGcFdmfVhmq09Dy1rQgAh,https://api.spotify.com/v1/tracks/6sGcFdmfVhmq09Dy1rQgAh,https://api.spotify.com/v1/audio-analysis/6sGcFdmfVhmq09Dy1rQgAh,181381,4
,Sister,S!sters,Sister,2019-02-22,0.551,0.445,0,-9.134,1,0.0392,0.309,0,0.0596,0.221,71.028,audio_features,4AShR4usxlAsDxFAUMZMrM,spotify:track:4AShR4usxlAsDxFAUMZMrM,https://api.spotify.com/v1/tracks/4AShR4usxlAsDxFAUMZMrM,https://api.spotify.com/v1/audio-analysis/4AShR4usxlAsDxFAUMZMrM,180000,4
,Bigger Than Us,Michael Rice,Bigger Than Us,2019-03-08,0.519,0.545,0,-8.124,1,0.0345,0.0146,0,0.0861,0.568,82.025,audio_features,1FzgkZZlbpBh75tPKso4hu,spotify:track:1FzgkZZlbpBh75tPKso4hu,https://api.spotify.com/v1/tracks/1FzgkZZlbpBh75tPKso4hu,https://api.spotify.com/v1/audio-analysis/1FzgkZZlbpBh75tPKso4hu,178098,4
,Fire Of Love (Pali Się),Tulia,Fire Of Love (Pali Się),2019-03-08,0.589,0.783,9,-3.649,1,0.0313,0.021,0.209,0.644,0.777,95.994,audio_features,39eYn0el1oFv3btrhTX74G,spotify:track:39eYn0el1oFv3btrhTX74G,https://api.spotify.com/v1/tracks/39eYn0el1oFv3btrhTX74G,https://api.spotify.com/v1/audio-analysis/39eYn0el1oFv3btrhTX74G,165847,4
,Run With the Lions,Jurijus,Run With the Lions,2019-04-01,0.568,0.704,0,-6.545,1,0.0445,0.0351,0.00882,0.094,0.399,157.969,audio_features,1PiZscF70USgrXYRNn9hoT,spotify:track:1PiZscF70USgrXYRNn9hoT,https://api.spotify.com/v1/tracks/1PiZscF70USgrXYRNn9hoT,https://api.spotify.com/v1/audio-analysis/1PiZscF70USgrXYRNn9hoT,180807,4
,Stay,Anna Odobescu,Stay,2019-02-01,0.417,0.62,0,-4.935,0,0.0343,0.286,0,0.203,0.241,156.167,audio_features,78iJjN4KTvervCOGL5hZ6R,spotify:track:78iJjN4KTvervCOGL5hZ6R,https://api.spotify.com/v1/tracks/78iJjN4KTvervCOGL5hZ6R,https://api.spotify.com/v1/audio-analysis/78iJjN4KTvervCOGL5hZ6R,180518,4
,Wake Up,Eliot,Wake Up,2019-02-28,0.597,0.599,7,-8.784,0,0.0275,0.38,1.48e-06,0.437,0.189,144.863,audio_features,4oQQAaU8J9A3JckIuNYCTv,spotify:track:4oQQAaU8J9A3JckIuNYCTv,https://api.spotify.com/v1/tracks/4oQQAaU8J9A3JckIuNYCTv,https://api.spotify.com/v1/audio-analysis/4oQQAaU8J9A3JckIuNYCTv,179400,4
,On a Sunday,Ester Peony,On a Sunday,2019-03-10,0.354,0.489,0,-5.723,0,0.0622,0.126,0,0.113,0.326,72.051,audio_features,67gDqPeyqOo3DKICrz5Y8Y,spotify:track:67gDqPeyqOo3DKICrz5Y8Y,https://api.spotify.com/v1/tracks/67gDqPeyqOo3DKICrz5Y8Y,https://api.spotify.com/v1/audio-analysis/67gDqPeyqOo3DKICrz5Y8Y,184933,4
,Keep On Going,Oto Nemsadze,Keep On Going,2019-04-12,0.319,0.698,11,-5.453,0,0.0395,0.488,1.26e-06,0.263,0.304,120.002,audio_features,2vs3g4jUwlyhOv12wAtu2L,spotify:track:2vs3g4jUwlyhOv12wAtu2L,https://api.spotify.com/v1/tracks/2vs3g4jUwlyhOv12wAtu2L,https://api.spotify.com/v1/audio-analysis/2vs3g4jUwlyhOv12wAtu2L,184878,4
,The Dream,Roko Blažević,Dora 2019.,2019-02-17,0.513,0.559,5,-7.857,0,0.0334,0.57,0,0.307,0.339,113.944,audio_features,5H3QnsLU4k0tqGfiW6A6DW,spotify:track:5H3QnsLU4k0tqGfiW6A6DW,https://api.spotify.com/v1/tracks/5H3QnsLU4k0tqGfiW6A6DW,https://api.spotify.com/v1/audio-analysis/5H3QnsLU4k0tqGfiW6A6DW,180074,4
,TELEMOVEIS,CONAN OSIRIS,TELEMOVEIS,2019-02-11,0.714,0.365,7,-11.524,1,0.055,0.622,0.0319,0.0803,0.239,123.086,audio_features,6funCK6yFDM0YzcfxJJBcp,spotify:track:6funCK6yFDM0YzcfxJJBcp,https://api.spotify.com/v1/tracks/6funCK6yFDM0YzcfxJJBcp,https://api.spotify.com/v1/audio-analysis/6funCK6yFDM0YzcfxJJBcp,185688,4
,That Night,Carousel,That Night,2019-03-22,0.668,0.46,7,-10.372,0,0.043,0.68,0.000218,0.0947,0.514,93.063,audio_features,2lXVZV4hnSlH1emXHocEUO,spotify:track:2lXVZV4hnSlH1emXHocEUO,https://api.spotify.com/v1/tracks/2lXVZV4hnSlH1emXHocEUO,https://api.spotify.com/v1/audio-analysis/2lXVZV4hnSlH1emXHocEUO,181523,4
,Walking Out,Srbuk,Walking Out,2019-03-10,0.606,0.656,1,-5.411,1,0.0369,0.166,0,0.118,0.386,129.938,audio_features,5ilWyRLCjLzlWwjSwPasgl,spotify:track:5ilWyRLCjLzlWwjSwPasgl,https://api.spotify.com/v1/tracks/5ilWyRLCjLzlWwjSwPasgl,https://api.spotify.com/v1/audio-analysis/5ilWyRLCjLzlWwjSwPasgl,176904,4
,Heaven,D-mol,Heaven,2019-03-29,0.534,0.731,2,-7.881,1,0.0472,0.213,0,0.315,0.47,92.031,audio_features,3xiAusIKlqfnatyzEWzdtS,spotify:track:3xiAusIKlqfnatyzEWzdtS,https://api.spotify.com/v1/tracks/3xiAusIKlqfnatyzEWzdtS,https://api.spotify.com/v1/audio-analysis/3xiAusIKlqfnatyzEWzdtS,174783,4
,Look Away,"Darude, Sebastian Rejman",Look Away,2019-02-21,0.495,0.887,11,-4.327,0,0.0518,0.00656,0,0.146,0.481,126.007,audio_features,6Bo74efyPjwcWhXi7MGY6A,spotify:track:6Bo74efyPjwcWhXi7MGY6A,https://api.spotify.com/v1/tracks/6Bo74efyPjwcWhXi7MGY6A,https://api.spotify.com/v1/audio-analysis/6Bo74efyPjwcWhXi7MGY6A,179614,4
,Limits,PAENDA,Limits,2019-03-08,0.464,0.363,0,-11.647,1,0.0576,0.81,7.67e-05,0.107,0.183,131.105,audio_features,3BDkDocp0pBbZFfT0aNjdA,spotify:track:3BDkDocp0pBbZFfT0aNjdA,https://api.spotify.com/v1/tracks/3BDkDocp0pBbZFfT0aNjdA,https://api.spotify.com/v1/audio-analysis/3BDkDocp0pBbZFfT0aNjdA,204714,4
,22,Sarah McTernan,22,2019-03-29,0.711,0.45,0,-9.226,1,0.0509,0.12,0,0.647,0.672,125.041,audio_features,3ZBeBPho2tpNn6vHcic9Jd,spotify:track:3ZBeBPho2tpNn6vHcic9Jd,https://api.spotify.com/v1/tracks/3ZBeBPho2tpNn6vHcic9Jd,https://api.spotify.com/v1/audio-analysis/3ZBeBPho2tpNn6vHcic9Jd,173215,4
,Fall from the Sky,Arilena Ara,Fall from the Sky,2020-03-09,0.369,0.677,7,-3.382,0,0.0365,0.0187,0,0.312,0.243,144.755,audio_features,0Y6JVcxzdXaNwHROjoyuww,spotify:track:0Y6JVcxzdXaNwHROjoyuww,https://api.spotify.com/v1/tracks/0Y6JVcxzdXaNwHROjoyuww,https://api.spotify.com/v1/audio-analysis/0Y6JVcxzdXaNwHROjoyuww,188890,4
,Shaj,Arilena Ara,Shaj,2019-12-20,0.384,0.441,6,-6.712,0,0.0315,0.202,0,0.157,0.392,144.931,audio_features,1xCyBCu8eFL5Jzw2hpHrWM,spotify:track:1xCyBCu8eFL5Jzw2hpHrWM,https://api.spotify.com/v1/tracks/1xCyBCu8eFL5Jzw2hpHrWM,https://api.spotify.com/v1/audio-analysis/1xCyBCu8eFL5Jzw2hpHrWM,177931,4
,Don't Break Me,Montaigne,Don't Break Me,2020-01-31,0.521,0.691,5,-5.143,0,0.055,0.237,0,0.142,0.37,145.899,audio_features,6m5AwSncp7jlXRYhs4cwOT,spotify:track:6m5AwSncp7jlXRYhs4cwOT,https://api.spotify.com/v1/tracks/6m5AwSncp7jlXRYhs4cwOT,https://api.spotify.com/v1/audio-analysis/6m5AwSncp7jlXRYhs4cwOT,180044,4
,Cleopatra,Efendi,Cleopatra,2020-03-10,0.588,0.653,2,-6.738,1,0.0594,0.0455,0,0.137,0.52,170.035,audio_features,6Rt5DJgi7E2wETXueJF0XM,spotify:track:6Rt5DJgi7E2wETXueJF0XM,https://api.spotify.com/v1/tracks/6Rt5DJgi7E2wETXueJF0XM,https://api.spotify.com/v1/audio-analysis/6Rt5DJgi7E2wETXueJF0XM,180706,4
,Da Vidna,VAL,Da Vidna,2020-01-27,0.741,0.747,8,-6.081,1,0.0709,0.0389,0.000302,0.0893,0.451,95.941,audio_features,2S82sSBWe86mi1EwNQl7kQ,spotify:track:2S82sSBWe86mi1EwNQl7kQ,https://api.spotify.com/v1/tracks/2S82sSBWe86mi1EwNQl7kQ,https://api.spotify.com/v1/audio-analysis/2S82sSBWe86mi1EwNQl7kQ,175498,4
,Release Me,Hooverphonic,Release Me,2020-02-17,0.495,0.451,4,-5.035,0,0.025,0.175,0,0.0994,0.245,133.86,audio_features,3DxAwRSH1lhTneGRoWZyYq,spotify:track:3DxAwRSH1lhTneGRoWZyYq,https://api.spotify.com/v1/tracks/3DxAwRSH1lhTneGRoWZyYq,https://api.spotify.com/v1/audio-analysis/3DxAwRSH1lhTneGRoWZyYq,185520,4
,Tears Getting Sober,VICTORIA,Tears Getting Sober,2020-03-07,0.457,0.147,6,-11.375,1,0.0319,0.935,6.56e-06,0.112,0.265,116.186,audio_features,5PnNiSp1xeYI318WPHEIzP,spotify:track:5PnNiSp1xeYI318WPHEIzP,https://api.spotify.com/v1/tracks/5PnNiSp1xeYI318WPHEIzP,https://api.spotify.com/v1/audio-analysis/5PnNiSp1xeYI318WPHEIzP,182229,4
,Running,Sandro,Running,2020-03-06,0.588,0.756,8,-7.796,1,0.0629,0.0993,8.28e-06,0.135,0.403,123.012,audio_features,00nykIwGMkrOZ815R6V9mD,spotify:track:00nykIwGMkrOZ815R6V9mD,https://api.spotify.com/v1/tracks/00nykIwGMkrOZ815R6V9mD,https://api.spotify.com/v1/audio-analysis/00nykIwGMkrOZ815R6V9mD,182331,4
,Kemama,Benny Cristo,Kemama,2020-01-20,0.836,0.725,1,-9.736,1,0.125,0.153,2.22e-06,0.219,0.802,128.032,audio_features,5K1vB0WL1rV4pRc57nwomD,spotify:track:5K1vB0WL1rV4pRc57nwomD,https://api.spotify.com/v1/tracks/5K1vB0WL1rV4pRc57nwomD,https://api.spotify.com/v1/audio-analysis/5K1vB0WL1rV4pRc57nwomD,180000,4
,YES,BEN & TAN,YES,2020-03-08,0.563,0.583,7,-7.302,1,0.031,0.00658,0,0.102,0.525,91.899,audio_features,1nAvS4GbkxR7iISU5ZfLPf,spotify:track:1nAvS4GbkxR7iISU5ZfLPf,https://api.spotify.com/v1/tracks/1nAvS4GbkxR7iISU5ZfLPf,https://api.spotify.com/v1/audio-analysis/1nAvS4GbkxR7iISU5ZfLPf,180489,4
,What Love Is,Uku Suviste,What Love Is,2019-12-03,0.523,0.574,9,-7.575,0,0.0386,0.142,0,0.135,0.312,82.954,audio_features,4UXWZHAS7DhRqLVxraGH1w,spotify:track:4UXWZHAS7DhRqLVxraGH1w,https://api.spotify.com/v1/tracks/4UXWZHAS7DhRqLVxraGH1w,https://api.spotify.com/v1/audio-analysis/4UXWZHAS7DhRqLVxraGH1w,180283,4
,Looking Back,Aksel,Looking Back,2020-01-28,0.595,0.577,1,-6.963,1,0.0333,0.442,0,0.082,0.194,125.021,audio_features,5TvXXlRPYayUev7gSUD5az,spotify:track:5TvXXlRPYayUev7gSUD5az,https://api.spotify.com/v1/tracks/5TvXXlRPYayUev7gSUD5az,https://api.spotify.com/v1/audio-analysis/5TvXXlRPYayUev7gSUD5az,171035,4
,The Best in Me - Eurovision France 2020,Tom Leeb,The Best in Me (Eurovision France 2020),2020-02-16,0.312,0.496,1,-6.346,1,0.0371,0.425,0,0.109,0.202,135.989,audio_features,4Jn63SJwKLr55PdUXlD205,spotify:track:4Jn63SJwKLr55PdUXlD205,https://api.spotify.com/v1/tracks/4Jn63SJwKLr55PdUXlD205,https://api.spotify.com/v1/audio-analysis/4Jn63SJwKLr55PdUXlD205,180387,4
,Take Me As I Am,Tornike Kipiani,Take Me As I Am,2020-03-16,0.485,0.703,2,-6.981,0,0.0385,0.0254,3.94e-06,0.0394,0.0946,118.006,audio_features,3sXZrgz3ibbszEjYe8Ovqd,spotify:track:3sXZrgz3ibbszEjYe8Ovqd,https://api.spotify.com/v1/tracks/3sXZrgz3ibbszEjYe8Ovqd,https://api.spotify.com/v1/audio-analysis/3sXZrgz3ibbszEjYe8Ovqd,177222,4
,Violent Thing,"Ben Dolic, B-OK",Violent Thing,2020-02-27,0.731,0.867,1,-6.323,0,0.0599,0.273,3.33e-06,0.14,0.625,119.967,audio_features,6gSg3QpIF5yNIxbPg711Wz,spotify:track:6gSg3QpIF5yNIxbPg711Wz,https://api.spotify.com/v1/tracks/6gSg3QpIF5yNIxbPg711Wz,https://api.spotify.com/v1/audio-analysis/6gSg3QpIF5yNIxbPg711Wz,198987,4
,SUPERG!RL,Stefania,SUPERG!RL,2020-03-01,0.602,0.583,2,-7.887,0,0.0337,0.0351,1.67e-06,0.143,0.648,158.023,audio_features,5m2AUv2rdMUhGNJ0fDAbvD,spotify:track:5m2AUv2rdMUhGNJ0fDAbvD,https://api.spotify.com/v1/tracks/5m2AUv2rdMUhGNJ0fDAbvD,https://api.spotify.com/v1/audio-analysis/5m2AUv2rdMUhGNJ0fDAbvD,180097,4
,Think About Things,Daði Freyr,Think About Things,2020-04-09,0.871,0.341,3,-8.932,0,0.0576,0.0311,0.000124,0.0838,0.612,127.001,audio_features,2iRniYXjMHKmwXqA2jYXP7,spotify:track:2iRniYXjMHKmwXqA2jYXP7,https://api.spotify.com/v1/tracks/2iRniYXjMHKmwXqA2jYXP7,https://api.spotify.com/v1/audio-analysis/2iRniYXjMHKmwXqA2jYXP7,173386,4
,Story Of My Life,Lesley Roy,Story Of My Life,2020-03-13,0.598,0.881,7,-3.407,1,0.0398,0.00136,0,0.645,0.713,132.083,audio_features,2yPBpQ622XzDq0BzbqpXeF,spotify:track:2yPBpQ622XzDq0BzbqpXeF,https://api.spotify.com/v1/tracks/2yPBpQ622XzDq0BzbqpXeF,https://api.spotify.com/v1/audio-analysis/2yPBpQ622XzDq0BzbqpXeF,185455,4
,Feker Libi,Eden Alene,Feker Libi,2020-03-03,0.737,0.907,8,-2.982,1,0.131,0.238,2.64e-05,0.0962,0.563,119.915,audio_features,6g1dQ1aA2LLFHU27Su9SYu,spotify:track:6g1dQ1aA2LLFHU27Su9SYu,https://api.spotify.com/v1/tracks/6g1dQ1aA2LLFHU27Su9SYu,https://api.spotify.com/v1/audio-analysis/6g1dQ1aA2LLFHU27Su9SYu,183747,4
,Fai rumore,Diodato,Fai rumore,2020-02-05,0.417,0.626,6,-6.055,1,0.0366,0.218,0,0.0805,0.144,143.358,audio_features,5OaBhC8NjdqDhHF9I6r9lS,spotify:track:5OaBhC8NjdqDhHF9I6r9lS,https://api.spotify.com/v1/tracks/5OaBhC8NjdqDhHF9I6r9lS,https://api.spotify.com/v1/audio-analysis/5OaBhC8NjdqDhHF9I6r9lS,216140,4
,Still Breathing,"Samanta Tina, Arnis Račinskis, Jānis Zvirgzdiņš",Still Breathing,2019-11-28,0.62,0.727,5,-6.556,0,0.0492,0.045,0.00033,0.0902,0.344,156.031,audio_features,1z4UQTmCBD5THFpAnkHlJg,spotify:track:1z4UQTmCBD5THFpAnkHlJg,https://api.spotify.com/v1/tracks/1z4UQTmCBD5THFpAnkHlJg,https://api.spotify.com/v1/audio-analysis/1z4UQTmCBD5THFpAnkHlJg,186154,4
,On Fire,THE ROOP,On Fire,2020-01-14,0.72,0.738,8,-3.9,1,0.217,0.279,0,0.816,0.467,122.026,audio_features,5TXxwRgdIS4gPjUtKwTuSb,spotify:track:5TXxwRgdIS4gPjUtKwTuSb,https://api.spotify.com/v1/tracks/5TXxwRgdIS4gPjUtKwTuSb,https://api.spotify.com/v1/audio-analysis/5TXxwRgdIS4gPjUtKwTuSb,170225,4
,Prison,Natalia Gordienko,Prison,2020-01-30,0.515,0.727,4,-7.471,0,0.0345,0.159,1.55e-05,0.226,0.0771,102.811,audio_features,0Qnle48BiFwB0s4ppd93P2,spotify:track:0Qnle48BiFwB0s4ppd93P2,https://api.spotify.com/v1/tracks/0Qnle48BiFwB0s4ppd93P2,https://api.spotify.com/v1/audio-analysis/0Qnle48BiFwB0s4ppd93P2,177198,3
,Grow,Jeangu Macrooy,Grow,2020-03-04,0.346,0.233,0,-10.983,1,0.037,0.532,0,0.214,0.124,141.832,audio_features,2VkQOOtMhEkd2KF2AAGVKD,spotify:track:2VkQOOtMhEkd2KF2AAGVKD,https://api.spotify.com/v1/tracks/2VkQOOtMhEkd2KF2AAGVKD,https://api.spotify.com/v1/audio-analysis/2VkQOOtMhEkd2KF2AAGVKD,179975,4
,You,Vasil Garvanliev,You,2020-03-08,0.679,0.756,6,-5.071,0,0.0305,0.139,7.43e-05,0.104,0.445,119.969,audio_features,3Dx7BY1RKFU6v79Dbudss3,spotify:track:3Dx7BY1RKFU6v79Dbudss3,https://api.spotify.com/v1/tracks/3Dx7BY1RKFU6v79Dbudss3,https://api.spotify.com/v1/audio-analysis/3Dx7BY1RKFU6v79Dbudss3,182447,4
,Attention,Ulrikke,Attention,2020-01-31,0.385,0.358,5,-7.336,0,0.0356,0.198,0,0.352,0.154,127.871,audio_features,3Irt43mvuVwozBsllZlKCf,spotify:track:3Irt43mvuVwozBsllZlKCf,https://api.spotify.com/v1/tracks/3Irt43mvuVwozBsllZlKCf,https://api.spotify.com/v1/audio-analysis/3Irt43mvuVwozBsllZlKCf,180293,4
